-1.1333,-0.2651,0.1410,-0.7360,0.3509,2011-08-18,2559.472
-0.6913,-0.6998,-0.5664,-0.7389,0.3323,2011-08-19,2534.358
-0.5143,-1.3108,0.1377,-0.8093,0.6617,2011-08-22,2515.863
1.0472,-0.6404,-0.0783,-0.8113,0.1664,2011-08-23,2554.019
-0.3573,-0.7138,-0.2933,-0.7775,0.2483,2011-08-24,2541.091
2.0045,0.6465,0.9477,-0.4845,0.3254,2011-08-25,2615.261
-0.0852,0.9093,-0.6277,-0.6846,0.0946,2011-08-26,2612.188
-0.9655,0.7137,-0.5812,-0.7157,-0.1054,2011-08-29,2576.413
-0.2696,0.1428,0.2930,-0.6991,0.3265,2011-08-30,2566.595
0.0171,0.3051,-0.4186,-0.8246,0.0075,2011-08-31,2567.34
-0.3109,-0.6987,-0.1697,-0.8387,0.3525,2011-09-01,2556.042
-0.7653,-0.9935,-0.0644,-0.8601,0.2187,2011-09-02,2528.28
-1.3841,-1.1750,-0.3055,-0.8557,0.0888,2011-09-05,2478.739
-0.2348,-1.1599,-0.6104,-0.8992,-0.2534,2011-09-06,2470.524
1.2722,-0.6158,0.0201,-0.8209,0.4409,2011-09-07,2516.09
-0.4804,-0.6892,-0.5028,-0.8539,0.1668,2011-09-08,2498.943
-0.0364,-0.3733,0.0047,-0.8840,0.0372,2011-09-09,2497.753
-0.7460,-0.0967,-0.5885,-0.8939,0.2440,2011-09-13,2471.305
0.3776,0.1688,0.2117,-0.8629,0.1537,2011-09-14,2484.827
-0.1655,-0.4544,-0.7439,-0.8484,0.1655,2011-09-15,2479.055
